run,spec,vehicle,ttt_index,ttt_channel_slot,can_user_defined_index,configured_label,description,fcw_context,explicit_sound_label,semantic_status,minimum,maximum,true_time_s,delay_time_s,or_true,trace_status,rows,bad_rows,sha256,t_fcw_audio_observed_s,t_ttt_true_time_complete_s,t_ttt_final_after_delay_s,time_source,observed_to_qualified_s,qualified_to_final_s,observed_braking_onset_s,braking_source_status,br_command_active,fcw_audio_to_observed_braking_s
8-huajingS/5-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/26-GVT 50 kph/91-VUT 60 kph; CCScp Farside GVT 50 kph FCW/V8_T91_R2.txt,8-huajingS/5-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/26-GVT 50 kph/91-VUT 60 kph; CCScp Farside GVT 50 kph FCW/V8_T91_R2.spec,8-huajingS,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,3099,93,e621c4a0735ba5f588cb62ede083659e2fb045fe557e125640178ab8230e1e7f,24.9300003051758,24.9300003051758,25.9300003051758,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,26.2299995422363,robot_channel_active,True,1.2999992370605007
8-huajingS/5-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/36-GVT 40 kph/123-VUT 50 kph; CCScpo Nearside GVT 40 kph FCW/V8_T123_R1.txt,8-huajingS/5-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/36-GVT 40 kph/123-VUT 50 kph; CCScpo Nearside GVT 40 kph FCW/V8_T123_R1.spec,8-huajingS,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2896,93,36725b0285e6786ceabd31c0a683fe370384913d9a34258317f8f5567f645b88,24.1599998474121,24.1599998474121,25.1599998474121,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,24.2199993133545,robot_channel_active,True,0.059999465942400576
8-huajingS/5-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/36-GVT 40 kph/123-VUT 50 kph; CCScpo Nearside GVT 40 kph FCW/V8_T123_R2.txt,8-huajingS/5-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/36-GVT 40 kph/123-VUT 50 kph; CCScpo Nearside GVT 40 kph FCW/V8_T123_R2.spec,8-huajingS,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2948,93,80a37d9a43c616241ac7bc5f372b0aa4e40b7b76f84b6b71ae7adf4dbe506cc6,24.7399997711182,24.7399997711182,25.7399997711182,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,24.7299995422363,robot_channel_active,True,-0.010000228881899886
8-huajingS/5-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/37-GVT 50 kph/127-VUT 60 kph; CCScpo Nearside GVT 50 kph FCW/V8_T127_R2.txt,8-huajingS/5-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/37-GVT 50 kph/127-VUT 60 kph; CCScpo Nearside GVT 50 kph FCW/V8_T127_R2.spec,8-huajingS,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,3195,93,298e5c655cd92ff26f13992c17513757975a5042de00aa6156d1ad3ba286d378,25.5300006866455,25.5300006866455,26.5300006866455,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,26.5699996948242,robot_channel_active,True,1.0399990081787003
8-huajingS/5-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/37-GVT 50 kph/127-VUT 60 kph; CCScpo Nearside GVT 50 kph FCW/V8_T127_R3.txt,8-huajingS/5-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/37-GVT 50 kph/127-VUT 60 kph; CCScpo Nearside GVT 50 kph FCW/V8_T127_R3.spec,8-huajingS,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2885,93,a8857f57dcd4f9033f5d7574e6bbe7098cec1e2bec5f7b0f47e6b91bae06250e,26.6900005340576,26.6900005340576,,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,,26.7000007629395,robot_channel_active,True,0.010000228881899886
8-huajingS/5-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/37-GVT 50 kph/127-VUT 60 kph; CCScpo Nearside GVT 50 kph FCW/V8_T127_R4.txt,8-huajingS/5-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/37-GVT 50 kph/127-VUT 60 kph; CCScpo Nearside GVT 50 kph FCW/V8_T127_R4.spec,8-huajingS,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,3149,93,3449c05595932688adb0b3b9665daaae5d2d87b58227c21e1f14769db9b786c5,25.6800003051758,25.6800003051758,26.6800003051758,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,26.5499992370605,robot_channel_active,True,0.8699989318847017
8-huajingS/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/63-VUT 50 kph; CCRs 50 % FCW/V8_T63_R1.txt,8-huajingS/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/63-VUT 50 kph; CCRs 50 % FCW/V8_T63_R1.spec,8-huajingS,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2494,93,e1e1aa7e596a57d4ff22a384081837db2ab4464653a95a49bba607662818dcee,18.6399993896484,18.6399993896484,19.640100479126,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.000101089477603,20.0,robot_channel_active,True,1.3600006103516016
8-huajingS/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/63-VUT 50 kph; CCRs 50 % FCW/V8_T63_R2.txt,8-huajingS/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/63-VUT 50 kph; CCRs 50 % FCW/V8_T63_R2.spec,8-huajingS,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2587,93,8b08b551d69d386b0efe223d2a6ee0cb78e2e820d02fa424c442184698f848a1,19.4599990844727,19.4599990844727,20.4599990844727,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,20.8099994659424,robot_channel_active,True,1.3500003814697017
8-huajingS/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/67-VUT 60 kph; CCRs -50 % FCW/V8_T67_R2.txt,8-huajingS/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/67-VUT 60 kph; CCRs -50 % FCW/V8_T67_R2.spec,8-huajingS,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2581,93,570eaba59c79c7d1e39b8cafcd66b40d5c0c6994fa57f4dc1ffdbe2d604aeb93,19.5198993682861,19.5198993682861,20.5198993682861,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,20.8398990631104,robot_channel_active,True,1.3199996948243005
8-huajingS/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/67-VUT 60 kph; CCRs -50 % FCW/V8_T67_R3.txt,8-huajingS/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/67-VUT 60 kph; CCRs -50 % FCW/V8_T67_R3.spec,8-huajingS,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2589,93,c0577e2ef528ab6a946c89c05014801aecf3d2c3f73f6726849a57841a45d8d9,19.5599994659424,19.5599994659424,20.5599994659424,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,20.8999996185303,robot_channel_active,True,1.3400001525878977
8-huajingS/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/71-VUT 70 kph; CCRs 50 % FCW/V8_T71_R1.txt,8-huajingS/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/71-VUT 70 kph; CCRs 50 % FCW/V8_T71_R1.spec,8-huajingS,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2727,93,868c4c1ed5bd672c82eb2bfd4ba73748b4a7a7d67942f766b4139f790b8fab7d,20.5499992370605,20.5499992370605,21.5499992370605,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,21.8500003814697,robot_channel_active,True,1.300001144409201
8-huajingS/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/71-VUT 70 kph; CCRs 50 % FCW/V8_T71_R2.txt,8-huajingS/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/71-VUT 70 kph; CCRs 50 % FCW/V8_T71_R2.spec,8-huajingS,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2635,93,73a893cc016b3885aa803f5a720c3dbce11b59e0f184e73e1c90bd1471735cf2,19.75,19.75,20.75,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,21.0400009155273,robot_channel_active,True,1.2900009155273011
8-huajingS/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/75-VUT 80 kph; CCRs -50 % FCW/V8_T75_R1.txt,8-huajingS/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/75-VUT 80 kph; CCRs -50 % FCW/V8_T75_R1.spec,8-huajingS,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2911,93,91577908c093ca53d9285f8ceec140a85068e33ecf308fb6f11f13ced048f1de,22.0,22.0,23.0,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,23.2600002288818,robot_channel_active,True,1.2600002288818004
8-huajingS/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/75-VUT 80 kph; CCRs -50 % FCW/V8_T75_R2.txt,8-huajingS/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/75-VUT 80 kph; CCRs -50 % FCW/V8_T75_R2.spec,8-huajingS,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2739,93,7707c7762027ab6ec14f2d5667a6dbc9e6b9e1267d0e444fe206e4feac1b212f,20.4500007629395,20.4500007629395,21.4500007629395,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,21.7700004577637,robot_channel_active,True,1.319999694824201
8-huajingS/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/75-VUT 80 kph; CCRs -50 % FCW/V8_T75_R3.txt,8-huajingS/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/75-VUT 80 kph; CCRs -50 % FCW/V8_T75_R3.spec,8-huajingS,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2198,93,b54ad79966aa365350346690c423a0e9208e2b65aa05e2c2dbf6d080407516bf,16.7199001312256,16.7199001312256,17.7199001312256,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,16.4498996734619,robot_channel_active,True,-0.2700004577637003
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/69-VUT 72 kph; CCRs 100 % FCW-car/V9_T69_R1.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/69-VUT 72 kph; CCRs 100 % FCW-car/V9_T69_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2548,79,3730160c897b867f53771702e4e9b5e06944efb4517a1cc78df0c2ff0436dd9d,19.2499008178711,19.2499008178711,20.2499008178711,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,21.4598999023438,robot_channel_active,True,2.209999084472699
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/69-VUT 72 kph; CCRs 100 % FCW-car/V9_T69_R2.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/69-VUT 72 kph; CCRs 100 % FCW-car/V9_T69_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2494,79,4d178bb1ce97b6dd6888af2f00ecce3dee7699413db64aa6b9ea1c04e49a7269,18.2700004577637,18.2700004577637,19.2700004577637,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,20.4599990844727,br_zero_braking_source_unconfirmed,False,2.1899986267089986
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/69-VUT 72 kph; CCRs 100 % FCW-car/V9_T69_R3.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/69-VUT 72 kph; CCRs 100 % FCW-car/V9_T69_R3.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2383,79,d0354967c5a908166797191cf381852dc2c88eba439bab893abee103af9278b3,17.3700008392334,17.3700008392334,18.3700008392334,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,18.7099990844727,br_zero_braking_source_unconfirmed,False,1.3399982452393004
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/69-VUT 72 kph; CCRs 100 % FCW-car (1)/V9_T69_R1.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/69-VUT 72 kph; CCRs 100 % FCW-car (1)/V9_T69_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2548,79,3730160c897b867f53771702e4e9b5e06944efb4517a1cc78df0c2ff0436dd9d,19.2499008178711,19.2499008178711,20.2499008178711,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,21.4598999023438,robot_channel_active,True,2.209999084472699
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/69-VUT 72 kph; CCRs 100 % FCW-car (1)/V9_T69_R2.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/69-VUT 72 kph; CCRs 100 % FCW-car (1)/V9_T69_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2494,79,4d178bb1ce97b6dd6888af2f00ecce3dee7699413db64aa6b9ea1c04e49a7269,18.2700004577637,18.2700004577637,19.2700004577637,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,20.4599990844727,br_zero_braking_source_unconfirmed,False,2.1899986267089986
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/69-VUT 72 kph; CCRs 100 % FCW-car (1)/V9_T69_R3.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/69-VUT 72 kph; CCRs 100 % FCW-car (1)/V9_T69_R3.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2383,79,d0354967c5a908166797191cf381852dc2c88eba439bab893abee103af9278b3,17.3700008392334,17.3700008392334,18.3700008392334,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,18.7099990844727,br_zero_braking_source_unconfirmed,False,1.3399982452393004
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/712-VUT 60 kph; CCRs 100 % FCW-track-night/V9_T712_R1.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/712-VUT 60 kph; CCRs 100 % FCW-track-night/V9_T712_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,3058,79,0347719aa985bf8d7ac604588212fbedfd91a65db5840c8e4edec10591a6c39d,25.3698997497559,25.3698997497559,26.3698997497559,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,26.279899597168,br_zero_braking_source_unconfirmed,False,0.9099998474121023
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/712-VUT 60 kph; CCRs 100 % FCW-track-night/V9_T712_R2.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/712-VUT 60 kph; CCRs 100 % FCW-track-night/V9_T712_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,3118,79,07534004291e292d6f8a9da92b879d5ed92bc1f3fc82d30931acd18211df3365,26.1900005340576,26.1900005340576,27.1900005340576,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,27.1599998474121,br_zero_braking_source_unconfirmed,False,0.9699993133544993
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/712-VUT 60 kph; CCRs 100 % FCW-track-night (1)/V9_T712_R1.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/712-VUT 60 kph; CCRs 100 % FCW-track-night (1)/V9_T712_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,3058,79,0347719aa985bf8d7ac604588212fbedfd91a65db5840c8e4edec10591a6c39d,25.3698997497559,25.3698997497559,26.3698997497559,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,26.279899597168,br_zero_braking_source_unconfirmed,False,0.9099998474121023
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/712-VUT 60 kph; CCRs 100 % FCW-track-night (1)/V9_T712_R2.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/712-VUT 60 kph; CCRs 100 % FCW-track-night (1)/V9_T712_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,3118,79,07534004291e292d6f8a9da92b879d5ed92bc1f3fc82d30931acd18211df3365,26.1900005340576,26.1900005340576,27.1900005340576,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,27.1599998474121,br_zero_braking_source_unconfirmed,False,0.9699993133544993
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/716-VUT 60 kph; CCRs -50 % FCW-track-night/V9_T716_R1.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/716-VUT 60 kph; CCRs -50 % FCW-track-night/V9_T716_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,3117,79,bf3ac7177600ebdfa9f99e3109d0e86cee6d45475e1455b43a06d3c59b32be3b,26.7600002288818,26.7600002288818,27.7600002288818,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,27.1700000762939,br_zero_braking_source_unconfirmed,False,0.4099998474120987
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/716-VUT 60 kph; CCRs -50 % FCW-track-night/V9_T716_R2.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/716-VUT 60 kph; CCRs -50 % FCW-track-night/V9_T716_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2682,79,6d4de42d2bd941f7f171b6ec914578ab0ae8f3a233ac6ad96d32ef8899092697,22.5900001525879,22.5900001525879,23.5900001525879,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,22.9400005340576,br_zero_braking_source_unconfirmed,False,0.35000038146969814
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/716-VUT 60 kph; CCRs -50 % FCW-track-night (1)/V9_T716_R1.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/716-VUT 60 kph; CCRs -50 % FCW-track-night (1)/V9_T716_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,3117,79,bf3ac7177600ebdfa9f99e3109d0e86cee6d45475e1455b43a06d3c59b32be3b,26.7600002288818,26.7600002288818,27.7600002288818,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,27.1700000762939,br_zero_braking_source_unconfirmed,False,0.4099998474120987
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/716-VUT 60 kph; CCRs -50 % FCW-track-night (1)/V9_T716_R2.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/716-VUT 60 kph; CCRs -50 % FCW-track-night (1)/V9_T716_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2682,79,6d4de42d2bd941f7f171b6ec914578ab0ae8f3a233ac6ad96d32ef8899092697,22.5900001525879,22.5900001525879,23.5900001525879,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,22.9400005340576,br_zero_braking_source_unconfirmed,False,0.35000038146969814
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/720-VUT 60 kph; CCRs 50 % FCW-track-night/V9_T720_R1.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/720-VUT 60 kph; CCRs 50 % FCW-track-night/V9_T720_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2770,79,769026528a9cbef3b3e03abf47cecfe7b8a729ecefb5c6b3632a41415dd599eb,22.7299995422363,22.7299995422363,23.7299995422363,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,23.2099990844727,br_zero_braking_source_unconfirmed,False,0.4799995422363992
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/720-VUT 60 kph; CCRs 50 % FCW-track-night/V9_T720_R2.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/720-VUT 60 kph; CCRs 50 % FCW-track-night/V9_T720_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2895,79,84ecd3a070b6502fce197218d720b812c52880c2688795713edef8cc2805be4c,24.2000007629395,24.2000007629395,25.2000007629395,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,24.5200004577637,br_zero_braking_source_unconfirmed,False,0.319999694824201
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/720-VUT 60 kph; CCRs 50 % FCW-track-night (1)/V9_T720_R1.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/720-VUT 60 kph; CCRs 50 % FCW-track-night (1)/V9_T720_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2770,79,769026528a9cbef3b3e03abf47cecfe7b8a729ecefb5c6b3632a41415dd599eb,22.7299995422363,22.7299995422363,23.7299995422363,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,23.2099990844727,br_zero_braking_source_unconfirmed,False,0.4799995422363992
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/720-VUT 60 kph; CCRs 50 % FCW-track-night (1)/V9_T720_R2.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/720-VUT 60 kph; CCRs 50 % FCW-track-night (1)/V9_T720_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2895,79,84ecd3a070b6502fce197218d720b812c52880c2688795713edef8cc2805be4c,24.2000007629395,24.2000007629395,25.2000007629395,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,24.5200004577637,br_zero_braking_source_unconfirmed,False,0.319999694824201
