run,vehicle,scenario,header_status,channels,points_declared,has_object_reference_actual_xy,has_head_tracker_reference_actual_xy,has_spt_reference_actual,has_launchpad_low_level,has_can_user_defined,explicit_aeb_fcw_channels,error
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R14.txt,13-xiaopengG9,AEB,data_export,409,739,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R15.txt,13-xiaopengG9,AEB,data_export,409,737,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R16.txt,13-xiaopengG9,AEB,data_export,409,735,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R17.txt,13-xiaopengG9,AEB,data_export,409,738,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R18.txt,13-xiaopengG9,AEB,data_export,409,736,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R19.txt,13-xiaopengG9,AEB,data_export,409,735,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R2.txt,13-xiaopengG9,AEB,data_export,409,735,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R20.txt,13-xiaopengG9,AEB,data_export,409,734,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R21.txt,13-xiaopengG9,AEB,data_export,409,736,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R22.txt,13-xiaopengG9,AEB,data_export,409,734,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R23.txt,13-xiaopengG9,AEB,data_export,409,752,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R24.txt,13-xiaopengG9,AEB,data_export,409,701,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R25.txt,13-xiaopengG9,AEB,data_export,409,739,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R26.txt,13-xiaopengG9,AEB,data_export,409,736,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R27.txt,13-xiaopengG9,AEB,data_export,409,738,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R28.txt,13-xiaopengG9,AEB,data_export,409,734,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R29.txt,13-xiaopengG9,AEB,data_export,409,733,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R3.txt,13-xiaopengG9,AEB,data_export,409,738,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R30.txt,13-xiaopengG9,AEB,data_export,409,735,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R31.txt,13-xiaopengG9,AEB,data_export,409,687,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R32.txt,13-xiaopengG9,AEB,data_export,409,739,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R4.txt,13-xiaopengG9,AEB,data_export,409,731,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R5.txt,13-xiaopengG9,AEB,data_export,409,737,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R6.txt,13-xiaopengG9,AEB,data_export,409,736,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R7.txt,13-xiaopengG9,AEB,data_export,409,735,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R8.txt,13-xiaopengG9,AEB,data_export,409,736,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R9.txt,13-xiaopengG9,AEB,data_export,409,733,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/21-Brake characterisation (3 @ 80 kph) [A.3.1]/CurrentTestSpec.txt,13-xiaopengG9,AEB,metadata_not_data_export,,,,,,,,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/21-Brake characterisation (3 @ 80 kph) [A.3.1]/V13_T21_R1.txt,13-xiaopengG9,AEB,data_export,409,865,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/21-Brake characterisation (3 @ 80 kph) [A.3.1]/V13_T21_R2.txt,13-xiaopengG9,AEB,data_export,409,855,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/21-Brake characterisation (3 @ 80 kph) [A.3.1]/V13_T21_R3.txt,13-xiaopengG9,AEB,data_export,409,864,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/21-Brake characterisation (3 @ 80 kph) [A.3.1]/V13_T21_R4.txt,13-xiaopengG9,AEB,data_export,409,859,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/21-Brake characterisation (3 @ 80 kph) [A.3.1]/V13_T21_R5.txt,13-xiaopengG9,AEB,data_export,409,859,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/21-Brake characterisation (3 @ 80 kph) [A.3.1]/V13_T21_R6.txt,13-xiaopengG9,AEB,data_export,409,796,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/22-Brake force confirmation (3 @ 80.5 kph) [A.3.2]/CurrentTestSpec.txt,13-xiaopengG9,AEB,metadata_not_data_export,,,,,,,,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/22-Brake force confirmation (3 @ 80.5 kph) [A.3.2]/V13_T22_R1.txt,13-xiaopengG9,AEB,data_export,409,893,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/22-Brake force confirmation (3 @ 80.5 kph) [A.3.2]/V13_T22_R10.txt,13-xiaopengG9,AEB,data_export,409,989,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/22-Brake force confirmation (3 @ 80.5 kph) [A.3.2]/V13_T22_R2.txt,13-xiaopengG9,AEB,data_export,409,852,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/22-Brake force confirmation (3 @ 80.5 kph) [A.3.2]/V13_T22_R3.txt,13-xiaopengG9,AEB,data_export,409,824,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/22-Brake force confirmation (3 @ 80.5 kph) [A.3.2]/V13_T22_R4.txt,13-xiaopengG9,AEB,data_export,409,867,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/22-Brake force confirmation (3 @ 80.5 kph) [A.3.2]/V13_T22_R5.txt,13-xiaopengG9,AEB,data_export,409,853,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/22-Brake force confirmation (3 @ 80.5 kph) [A.3.2]/V13_T22_R6.txt,13-xiaopengG9,AEB,data_export,409,850,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/22-Brake force confirmation (3 @ 80.5 kph) [A.3.2]/V13_T22_R7.txt,13-xiaopengG9,AEB,data_export,409,1009,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/22-Brake force confirmation (3 @ 80.5 kph) [A.3.2]/V13_T22_R8.txt,13-xiaopengG9,AEB,data_export,409,996,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/22-Brake force confirmation (3 @ 80.5 kph) [A.3.2]/V13_T22_R9.txt,13-xiaopengG9,AEB,data_export,409,990,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/7-CCRs [8.2.3]/265-FCW CCRs 50 kph +50 %/CurrentTestSpec.txt,13-xiaopengG9,CCRS,metadata_not_data_export,,,,,,,,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/7-CCRs [8.2.3]/265-FCW CCRs 50 kph +50 %/V13_T265_R1.txt,13-xiaopengG9,CCRS,data_export,409,1821,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/7-CCRs [8.2.3]/265-FCW CCRs 50 kph +50 %/V13_T265_R2.txt,13-xiaopengG9,CCRS,data_export,409,3205,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/7-CCRs [8.2.3]/269-FCW CCRs 60 kph -50 %/CurrentTestSpec.txt,13-xiaopengG9,CCRS,metadata_not_data_export,,,,,,,,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/7-CCRs [8.2.3]/269-FCW CCRs 60 kph -50 %/V13_T269_R1.txt,13-xiaopengG9,CCRS,data_export,409,3035,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/7-CCRs [8.2.3]/273-FCW CCRs 70 kph +50 %/CurrentTestSpec.txt,13-xiaopengG9,CCRS,metadata_not_data_export,,,,,,,,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/7-CCRs [8.2.3]/273-FCW CCRs 70 kph +50 %/V13_T273_R1.txt,13-xiaopengG9,CCRS,data_export,409,3220,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/7-CCRs [8.2.3]/277-FCW CCRs 80 kph -50 %/CurrentTestSpec.txt,13-xiaopengG9,CCRS,metadata_not_data_export,,,,,,,,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/7-CCRs [8.2.3]/277-FCW CCRs 80 kph -50 %/V13_T277_R1.txt,13-xiaopengG9,CCRS,data_export,409,3720,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/7-CCRs [8.2.3]/277-FCW CCRs 80 kph -50 %/V13_T277_R2.txt,13-xiaopengG9,CCRS,data_export,409,3738,True,True,False,False,False,,
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/7-CCRs [8.2.3]/277-FCW CCRs 80 kph -50 %/V13_T277_R3.txt,13-xiaopengG9,CCRS,data_export,409,2867,True,True,False,False,False,,
13-xiaopengG9/4-Speed Tuning Group (Auto Transmission)/90-AR Constant Level test [20.0%]/CurrentTestSpec.txt,13-xiaopengG9,OTHER,metadata_not_data_export,,,,,,,,,
13-xiaopengG9/4-Speed Tuning Group (Auto Transmission)/90-AR Constant Level test [20.0%]/V13_T90_R1.txt,13-xiaopengG9,OTHER,data_export,409,1710,True,True,False,False,False,,
13-xiaopengG9/4-Speed Tuning Group (Auto Transmission)/91-AR Constant Level test [30.0%]/CurrentTestSpec.txt,13-xiaopengG9,OTHER,metadata_not_data_export,,,,,,,,,
13-xiaopengG9/4-Speed Tuning Group (Auto Transmission)/91-AR Constant Level test [30.0%]/V13_T91_R1.txt,13-xiaopengG9,OTHER,data_export,409,1716,True,True,False,False,False,,
13-xiaopengG9/4-Speed Tuning Group (Auto Transmission)/92-AR Constant Level test [40.0%]/CurrentTestSpec.txt,13-xiaopengG9,OTHER,metadata_not_data_export,,,,,,,,,
13-xiaopengG9/4-Speed Tuning Group (Auto Transmission)/92-AR Constant Level test [40.0%]/V13_T92_R1.txt,13-xiaopengG9,OTHER,data_export,409,1721,True,True,False,False,False,,
13-xiaopengG9/4-Speed Tuning Group (Auto Transmission)/93-AR Constant Level test [60.0%]/CurrentTestSpec.txt,13-xiaopengG9,OTHER,metadata_not_data_export,,,,,,,,,
13-xiaopengG9/4-Speed Tuning Group (Auto Transmission)/93-AR Constant Level test [60.0%]/V13_T93_R1.txt,13-xiaopengG9,OTHER,data_export,409,1731,True,True,False,False,False,,
13-xiaopengG9/4-Speed Tuning Group (Auto Transmission)/94-AR Constant Level test [80.0%]/CurrentTestSpec.txt,13-xiaopengG9,OTHER,metadata_not_data_export,,,,,,,,,
13-xiaopengG9/4-Speed Tuning Group (Auto Transmission)/94-AR Constant Level test [80.0%]/V13_T94_R1.txt,13-xiaopengG9,OTHER,data_export,409,1739,True,True,False,False,False,,
13-xiaopengG9/4-Speed Tuning Group (Auto Transmission)/95-AR Constant Level test [100.0%]/CurrentTestSpec.txt,13-xiaopengG9,OTHER,metadata_not_data_export,,,,,,,,,
13-xiaopengG9/4-Speed Tuning Group (Auto Transmission)/95-AR Constant Level test [100.0%]/V13_T95_R1.txt,13-xiaopengG9,OTHER,data_export,409,1751,True,True,False,False,False,,
13-xiaopengG9/4-Speed Tuning Group (Auto Transmission)/96-AR Step test/CurrentTestSpec.txt,13-xiaopengG9,OTHER,metadata_not_data_export,,,,,,,,,
13-xiaopengG9/4-Speed Tuning Group (Auto Transmission)/96-AR Step test/V13_T96_R1.txt,13-xiaopengG9,OTHER,data_export,409,1561,True,True,False,False,False,,
13-xiaopengG9/4-Speed Tuning Group (Auto Transmission)/97-BR Slow Ramp test/CurrentTestSpec.txt,13-xiaopengG9,OTHER,metadata_not_data_export,,,,,,,,,
13-xiaopengG9/4-Speed Tuning Group (Auto Transmission)/97-BR Slow Ramp test/V13_T97_R1.txt,13-xiaopengG9,OTHER,data_export,409,630,True,True,False,False,False,,
13-xiaopengG9/4-Speed Tuning Group (Auto Transmission)/98-BR Step test/CurrentTestSpec.txt,13-xiaopengG9,OTHER,metadata_not_data_export,,,,,,,,,
13-xiaopengG9/4-Speed Tuning Group (Auto Transmission)/98-BR Step test/V13_T98_R1.txt,13-xiaopengG9,OTHER,data_export,409,441,True,True,False,False,False,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/24-Passenger Side (DLN-P)/193-LKA DLN-P 0.3 mps Cal/CurrentTestSpec.txt,13-xiaopengG9,LSS,metadata_not_data_export,,,,,,,,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/24-Passenger Side (DLN-P)/193-LKA DLN-P 0.3 mps Cal/V13_T193_R1.txt,13-xiaopengG9,LSS,data_export,409,2448,True,True,False,False,False,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/24-Passenger Side (DLN-P)/193-LKA DLN-P 0.3 mps Cal/V13_T193_R2.txt,13-xiaopengG9,LSS,data_export,409,2463,True,True,False,False,False,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/24-Passenger Side (DLN-P)/194-LKA DLN-P 0.3 mps Main/CurrentTestSpec.txt,13-xiaopengG9,LSS,metadata_not_data_export,,,,,,,,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/24-Passenger Side (DLN-P)/194-LKA DLN-P 0.3 mps Main/V13_T194_R1.txt,13-xiaopengG9,LSS,data_export,409,2302,True,True,False,False,False,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/24-Passenger Side (DLN-P)/194-LKA DLN-P 0.3 mps Main/V13_T194_R2.txt,13-xiaopengG9,LSS,data_export,409,2410,True,True,False,False,False,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/24-Passenger Side (DLN-P)/194-LKA DLN-P 0.3 mps Main/V13_T194_R3.txt,13-xiaopengG9,LSS,data_export,409,2351,True,True,False,False,False,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/24-Passenger Side (DLN-P)/194-LKA DLN-P 0.3 mps Main/V13_T194_R4.txt,13-xiaopengG9,LSS,data_export,409,2561,True,True,False,False,False,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/24-Passenger Side (DLN-P)/194-LKA DLN-P 0.3 mps Main/V13_T194_R5.txt,13-xiaopengG9,LSS,data_export,409,2437,True,True,False,False,False,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/24-Passenger Side (DLN-P)/194-LKA DLN-P 0.3 mps Main/V13_T194_R6.txt,13-xiaopengG9,LSS,data_export,409,2336,True,True,False,False,False,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/24-Passenger Side (DLN-P)/197-LKA DLN-P 0.5 mps Cal/CurrentTestSpec.txt,13-xiaopengG9,LSS,metadata_not_data_export,,,,,,,,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/24-Passenger Side (DLN-P)/197-LKA DLN-P 0.5 mps Cal/V13_T197_R1.txt,13-xiaopengG9,LSS,data_export,409,2329,True,True,False,False,False,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/24-Passenger Side (DLN-P)/197-LKA DLN-P 0.5 mps Cal/V13_T197_R2.txt,13-xiaopengG9,LSS,data_export,409,2410,True,True,False,False,False,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/24-Passenger Side (DLN-P)/198-LKA DLN-P 0.5 mps Main/CurrentTestSpec.txt,13-xiaopengG9,LSS,metadata_not_data_export,,,,,,,,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/24-Passenger Side (DLN-P)/198-LKA DLN-P 0.5 mps Main/V13_T198_R1.txt,13-xiaopengG9,LSS,data_export,409,2762,True,True,False,False,False,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/24-Passenger Side (DLN-P)/198-LKA DLN-P 0.5 mps Main/V13_T198_R2.txt,13-xiaopengG9,LSS,data_export,409,2479,True,True,False,False,False,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/24-Passenger Side (DLN-P)/198-LKA DLN-P 0.5 mps Main/V13_T198_R3.txt,13-xiaopengG9,LSS,data_export,409,2509,True,True,False,False,False,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/25-Driver Side (DLN-D)/201-LKA DLN-D 0.3 mps Cal/CurrentTestSpec.txt,13-xiaopengG9,LSS,metadata_not_data_export,,,,,,,,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/25-Driver Side (DLN-D)/201-LKA DLN-D 0.3 mps Cal/V13_T201_R1.txt,13-xiaopengG9,LSS,data_export,409,2340,True,False,False,False,False,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/25-Driver Side (DLN-D)/201-LKA DLN-D 0.3 mps Cal/V13_T201_R2.txt,13-xiaopengG9,LSS,data_export,409,2153,True,True,False,False,False,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/25-Driver Side (DLN-D)/202-LKA DLN-D 0.3 mps Main/CurrentTestSpec.txt,13-xiaopengG9,LSS,metadata_not_data_export,,,,,,,,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/25-Driver Side (DLN-D)/202-LKA DLN-D 0.3 mps Main/V13_T202_R1.txt,13-xiaopengG9,LSS,data_export,409,1679,True,True,False,False,False,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/25-Driver Side (DLN-D)/202-LKA DLN-D 0.3 mps Main/V13_T202_R2.txt,13-xiaopengG9,LSS,data_export,409,2644,True,True,False,False,False,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/25-Driver Side (DLN-D)/202-LKA DLN-D 0.3 mps Main/V13_T202_R3.txt,13-xiaopengG9,LSS,data_export,409,2440,True,True,False,False,False,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/25-Driver Side (DLN-D)/205-LKA DLN-D 0.5 mps Cal/CurrentTestSpec.txt,13-xiaopengG9,LSS,metadata_not_data_export,,,,,,,,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/25-Driver Side (DLN-D)/205-LKA DLN-D 0.5 mps Cal/V13_T205_R1.txt,13-xiaopengG9,LSS,data_export,409,2098,True,True,False,False,False,,
13-xiaopengG9/5-Euro NCAP LSS 2020 Group (VUT)/22-Lane Keep Assist (LKA) [7.2.5]/23-Dashed Line - No Secondary Line [7.2.5.1]/25-Driver Side (DLN-D)/205-LKA DLN-D 0.5 mps Cal/V13_T205_R2.txt,13-xiaopengG9,LSS,data_export,409,2541,True,True,False,False,False,,
