run,vehicle,scenario,filename,rows,channels,row_count_matches,file_path_has_aeb,event_status,explicit_aeb_fcw_channels,has_object_reference_actual_xy,has_head_tracker_reference_actual_xy,has_spt_reference_actual,has_launchpad_low_level,has_can_user_defined,robot_max_abs_json,observed_braking_onset_s,observed_braking_onset_ttc_s,onset_speed_kph,peak_deceleration_mps2,speed_drop_2s_kph,lateral_velocity_delta_peak_mps,yaw_rate_delta_peak_dps,heading_change_deg,speed_rebound_kph,positive_speed_step_fraction,brake_pulse_count,jerk_p95_mps3,prototype_similarity_0_1,prototype_scope,target_source,target_usable_dynamic,target_active_samples,target_reference_path_range_m,target_reference_frame_offset_x_m,target_reference_frame_offset_y_m,target_reference_frame_offset_norm_m,target_raw_position_difference_p50_m,target_aligned_position_residual_rmse_m,target_aligned_position_residual_p95_m,target_aligned_position_residual_max_m,aeb_request_proxy_earliest_s,aeb_request_proxy_nominal_s,aeb_request_proxy_latest_s,aeb_request_to_onset_prior_low_s,aeb_request_to_onset_prior_high_s,aeb_request_proxy_status
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/503-VUT 10 kph; CPTA-LN 5 kph AEB (Day)/V14_T503_R3.txt,14-BZ3X,CPTA,V14_T503_R3.txt,4826,415,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 53.7553291320801, ""event_max_abs_delta"": 39.21488904953005}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",6.65030002593994,18.0821628570557,16.9829292297363,-4.701442527770996,13.9378805160522,0.031951059121638495,2.158742368221284,2.24188411235809,1.2518700957298279,0.030162412993039442,3,26.940968219418668,,,Object 1,True,780,6.996334770433689,-0.33953332901001,0.2998170852661115,0.4529604465359933,0.4529603038570779,0.003319510798291991,0.005221732033788193,0.0052744329803828816,6.30030002593994,6.40030002593994,6.500300025939939,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/503-VUT 10 kph; CPTA-LN 5 kph AEB (Day)/V14_T503_R4.txt,14-BZ3X,CPTA,V14_T503_R4.txt,4519,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}}",41.4435005187988,0.694680571556091,10.0167636871338,-6.119406223297118,9.93012809753418,0.30640620365738847,17.079351663589478,20.285800933837905,1.57615402340889,0.0707070707070707,1,50.36839694809443,1.0,CPTA,Object 1,True,744,6.9854776416721815,-0.3389388322830174,0.30048847198486595,0.45296010180276913,0.4529602748340855,0.0036359933202721327,0.006771323148954352,0.007049260075051424,41.0935005187988,41.1935005187988,41.2935005187988,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/506-VUT 20 kph; CPTA-LN 5 kph AEB (Day)/V14_T506_R1.txt,14-BZ3X,CPTA,V14_T506_R1.txt,4742,415,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 57.293529510498, ""event_max_abs_delta"": 42.4096422195434}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",6.29040002822876,37.4783477783203,14.5300140380859,-5.58526382446289,13.0167779922485,0.0421277591958642,2.771160960197445,2.00307774543762,1.4058587849140172,0.040983606557377046,3,30.783258841942306,,,Object 1,True,82,0.0011154655219204914,-0.3371865749359153,0.302453517913821,0.4529601713345884,0.4529602714928873,0.0001088571538752266,0.00019157144498031968,0.0002541095817973631,5.94040002822876,6.04040002822876,6.140400028228759,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/506-VUT 20 kph; CPTA-LN 5 kph AEB (Day)/V14_T506_R2.txt,14-BZ3X,CPTA,V14_T506_R2.txt,4690,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}}",42.8336982727051,0.614556849002838,20.7333602905273,-10.516900825500482,20.6994743347168,0.29792496934533136,22.60698556900025,31.0239505767823,2.179588913917539,0.06986899563318777,1,58.77691903472718,0.2896483037153635,CPTA,Object 1,True,837,8.782415948731847,-0.33972239494323997,0.2996025085449201,0.4529602286651441,0.4529602653329319,0.003974413354944577,0.006452519588536673,0.006644290510997787,42.4836982727051,42.5836982727051,42.6836982727051,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/506-VUT 20 kph; CPTA-LN 5 kph AEB (Day)/V14_T506_R3.txt,14-BZ3X,CPTA,V14_T506_R3.txt,4379,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}}",39.8328018188477,0.645246744155884,20.4947414398193,-10.358748912811278,20.4521236419678,0.31220833957195243,21.913459956645966,31.0429172515869,2.239808559417729,0.06465517241379311,1,57.87922514453609,0.3040087741482119,CPTA,Object 1,True,750,8.60644266836543,-0.33846139907837003,0.30102634429931996,0.45296023956667586,0.45296026099362674,0.0036072764809575333,0.00775623608819059,0.008003758730625777,39.4828018188477,39.5828018188477,39.6828018188477,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/506-VUT 20 kph; CPTA-LN 5 kph AEB (Day)/V14_T506_R4.txt,14-BZ3X,CPTA,V14_T506_R4.txt,4352,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}}",39.5527000427246,0.769425451755524,20.5076904296875,-10.451975822448734,20.460620880127,0.3075276091694832,22.017113566398635,31.1825008392334,2.217319607734677,0.06926406926406926,1,59.73845151572101,0.2917701010214213,CPTA,Object 1,True,754,8.465829416456137,-0.34070441126823253,0.2984852790832502,0.45296021645067097,0.45296021967904593,0.0028889806834434557,0.005982711145360819,0.006509728216586272,39.2027000427246,39.3027000427246,39.402700042724604,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/509-VUT 30 kph; CPTA-LN 5 kph AEB (Day)/V14_T509_R1.txt,14-BZ3X,CPTA,V14_T509_R1.txt,5021,384,True,True,robot_channel_active,,False,True,False,False,False,"{""BR Command"": {""event_max_abs"": 54.0333442687988, ""event_max_abs_delta"": 39.3582711219787}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",6.42040014266968,53.3440742492676,15.3736143112183,-5.1227021694183374,13.899040222168,0.050797532312572016,3.090326052159075,5.347290039063012,1.340889394283294,0.035897435897435895,3,30.449351136179956,,,Head tracker,False,,,,,,,,,,6.070400142669681,6.17040014266968,6.27040014266968,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/509-VUT 30 kph; CPTA-LN 5 kph AEB (Day)/V14_T509_R2.txt,14-BZ3X,CPTA,V14_T509_R2.txt,3166,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}}",27.3218002319336,0.770690321922302,30.1956539154053,-10.65747346878052,30.1314945220947,0.16166011802852137,17.463509857654557,26.977024078369105,2.324092507362369,0.058823529411764705,2,50.05699608418073,0.5861534188408578,CPTA,Object 1,True,747,6.970275956549926,-0.3395971059799201,0.29974365234370026,0.45295965770726,0.4529602735229336,0.003409029638915856,0.008141182109965872,0.00898418976483786,26.9718002319336,27.0718002319336,27.171800231933602,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/509-VUT 30 kph; CPTA-LN 5 kph AEB (Day)/V14_T509_R3.txt,14-BZ3X,CPTA,V14_T509_R3.txt,3313,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}}",28.8619995117188,0.818772733211517,30.0060176849365,-10.52671556472779,29.9513702392578,0.1855455785989763,17.5570456981659,26.914306640625007,2.373047322034831,0.07003891050583658,2,44.15500032028028,0.5836429010163942,CPTA,Object 1,True,780,6.968616920535395,-0.33879899978636985,0.3006458282471023,0.4529599058400542,0.4529602979087211,0.003518618917225663,0.00721476878198553,0.007817386532922153,28.5119995117188,28.6119995117188,28.7119995117188,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/509-VUT 30 kph; CPTA-LN 5 kph AEB (Day)/V14_T509_R4.txt,14-BZ3X,CPTA,V14_T509_R4.txt,3216,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}}",28.2042007446289,0.807484686374664,30.0480251312256,-10.529798316955581,30.0063400268555,0.1874133236706253,18.110956668853756,26.9135551452637,2.2102154791355098,0.0703125,1,46.57775653246338,0.6495679104785106,CPTA,Object 1,True,706,6.977141658351124,-0.33924555778503507,0.3001422882080007,0.4529601987455566,0.452960254961982,0.0039551510458715545,0.008061308361441928,0.0087349347667093,27.854200744628898,27.9542007446289,28.0542007446289,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/512-VUT 10 kph; CPTA-LF 6.5 kph AEB (Day)/V14_T512_R1.txt,14-BZ3X,CPTA,V14_T512_R1.txt,5501,384,True,True,robot_channel_active,,False,True,False,False,False,"{""BR Command"": {""event_max_abs"": 54.8449478149414, ""event_max_abs_delta"": 40.26637268066405}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",13.0708999633789,16.8411865234375,17.1526927947998,-4.951406526565553,13.9414291381836,0.006544666830450295,0.5554697811603545,0.547130376100541,1.317947715520859,0.029885057471264367,3,29.091317600429868,,,Head tracker,False,,,,,,,,,,12.7208999633789,12.8208999633789,12.920899963378899,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/512-VUT 10 kph; CPTA-LF 6.5 kph AEB (Day)/V14_T512_R2.txt,14-BZ3X,CPTA,V14_T512_R2.txt,4591,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}}",41.0232009887695,0.836294054985046,10.7460355758667,-7.160236644744874,10.6935768127441,0.3268920183181763,18.328846573829672,22.2103843688964,1.899629294872283,0.07960199004975124,2,54.89848144118999,0.8663711911077747,CPTA,Object 1,True,925,8.868004314573742,0.34386289119720104,0.24743175506591975,0.4236321061457682,0.42363191851163534,0.003194972142650651,0.005233076142624691,0.005815251244939584,40.6732009887695,40.7732009887695,40.873200988769504,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/512-VUT 10 kph; CPTA-LF 6.5 kph AEB (Day)/V14_T512_R3.txt,14-BZ3X,CPTA,V14_T512_R3.txt,4622,415,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 56.5197334289551, ""event_max_abs_delta"": 42.25466775894165}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",5.76020002365112,18.7853698730469,13.9163379669189,-5.5270018100738545,12.397777557373,0.0293131577782333,1.8534745872020721,0.97854948043823,1.404444873332974,0.042134831460674156,3,31.32990737448109,,,Object 1,True,975,8.867352339978732,0.34328985214232977,0.2482261657714897,0.42363209505125754,0.42363192521824605,0.003388497076009124,0.005203548143716746,0.005362026465639125,5.410200023651121,5.51020002365112,5.61020002365112,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/512-VUT 10 kph; CPTA-LF 6.5 kph AEB (Day)/V14_T512_R4.txt,14-BZ3X,CPTA,V14_T512_R4.txt,4576,415,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 57.7435722351074, ""event_max_abs_delta"": 43.54655504226685}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",5.44049978256226,20.3315906524658,12.5048675537109,-5.9056631565094,11.1497850418091,0.0637508044019342,3.453493058681485,1.7204799652099698,1.477839112281796,0.043343653250773995,3,33.453310408874074,,,Object 1,True,830,8.867055054342597,0.3448652923107145,0.24603271484375,0.42363211234978465,0.4236319239707662,0.004237644688139258,0.00809201660028549,0.008693472727529919,5.090499782562261,5.19049978256226,5.29049978256226,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/515-VUT 20 kph; CPTA-LF 6.5 kph AEB (Day)/V14_T515_R1.txt,14-BZ3X,CPTA,V14_T515_R1.txt,4998,415,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 55.9219818115234, ""event_max_abs_delta"": 41.3284893035888}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",8.33049964904785,32.9624824523926,17.0300579071045,-4.900361394882204,13.93796068429951,0.02187624853104355,0.5130369514226916,0.45758616924285905,1.285370349884033,0.027842227378190254,3,27.574258686959006,,,Object 1,True,135,0.0005581791902441875,-0.34157896041871005,-0.25057411193850143,0.42363141027843454,0.4236320226449951,0.00013007992470350657,0.00023376549577947572,0.00026742361030042866,7.98049964904785,8.08049964904785,8.18049964904785,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/515-VUT 20 kph; CPTA-LF 6.5 kph AEB (Day)/V14_T515_R2.txt,14-BZ3X,CPTA,V14_T515_R2.txt,3425,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}}",30.3022994995117,0.834685206413269,20.7369709014893,-10.392892551422115,20.6945571899414,0.3189653158187863,22.09564787149427,31.131832122802802,2.2448825836181667,0.06956521739130435,2,60.74546374997076,0.26840879430442294,CPTA,Object 1,True,641,7.912845164374619,0.34499281644821206,0.2458534240722603,0.42363185613091514,0.4236319005624302,0.004549104747448425,0.00906085955647892,0.009441732975929878,29.9522994995117,30.0522994995117,30.152299499511702,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/515-VUT 20 kph; CPTA-LF 6.5 kph AEB (Day)/V14_T515_R3.txt,14-BZ3X,CPTA,V14_T515_R3.txt,3702,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}}",32.9625015258789,0.846082627773285,20.6227798461914,-10.463988208770772,20.5926342010498,0.3099172599613666,21.810762286186232,30.778652191162198,2.372995793819431,0.07423580786026202,2,61.69609372192298,0.2813412077512881,CPTA,Object 1,True,966,7.909824194821976,0.34191513061523526,0.25011587142944514,0.42363180438270226,0.4236319063173518,0.004490275492997798,0.0075819828963784594,0.007868917589987937,32.6125015258789,32.7125015258789,32.8125015258789,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/515-VUT 20 kph; CPTA-LF 6.5 kph AEB (Day)/V14_T515_R4.txt,14-BZ3X,CPTA,V14_T515_R4.txt,3450,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}}",30.763599395752,0.851570010185242,20.7194976806641,-10.31449604034424,20.6944541931152,0.31513721868395805,22.17560613155366,30.772457122802702,2.415495872497559,0.07017543859649122,2,58.99497533950065,0.27892445375744446,CPTA,Object 1,True,660,7.9087578895295305,0.3457388877868701,0.24480342864990057,0.42363203043071346,0.4236319542140539,0.005197982592131184,0.010754460255261807,0.011354932812369373,30.413599395751998,30.513599395752,30.613599395752,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/518-VUT 30 kph; CPTA-LF 6.5 kph AEB (Day)/V14_T518_R1.txt,14-BZ3X,CPTA,V14_T518_R1.txt,2917,415,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 20.7310199737549, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}}",27.5820007324219,9999.0,30.6368103027344,-1.207625114917754,3.3341979980469,0.30225263535976427,25.999597549438427,54.33380889892571,0.0,0.0,1,2.916744011025673,,,Object 1,True,32,0.00045017064482713706,-0.3415529727935751,-0.25061130523679864,0.4236324580773061,0.42363195411494486,3.565354350261729e-05,5.593134753388608e-05,7.15895207200234e-05,27.2320007324219,27.3320007324219,27.4320007324219,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/518-VUT 30 kph; CPTA-LF 6.5 kph AEB (Day)/V14_T518_R2.txt,14-BZ3X,CPTA,V14_T518_R2.txt,3134,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}}",27.2917995452881,0.848016023635864,30.5588760375977,-10.49655017852784,30.536901473999,0.17809618636965752,18.40640175342559,26.9962997436523,2.43342924118042,0.06719367588932806,2,52.01045580722355,0.5727830094538686,CPTA,Object 1,True,778,8.940926129687016,0.3446073532104501,0.2463932037354013,0.42363172536261595,0.4236319503919225,0.003190738414979199,0.005853108664971681,0.006071026173000186,26.9417995452881,27.0417995452881,27.1417995452881,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/518-VUT 30 kph; CPTA-LF 6.5 kph AEB (Day)/V14_T518_R3.txt,14-BZ3X,CPTA,V14_T518_R3.txt,3129,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}}",27.5018005371094,0.846337258815765,30.5354747772217,-10.547589206695552,30.4782485961914,0.1774672754108908,18.062911272048932,26.752475738525398,2.235617637634274,0.07539682539682539,2,45.546164558593844,0.6074416562356614,CPTA,Object 1,True,668,8.93664890314938,0.34417468309402455,0.24699783325195135,0.4236320834332912,0.4236319041509589,0.0033345710961544045,0.006862955174384099,0.007038105089628526,27.1518005371094,27.2518005371094,27.3518005371094,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/518-VUT 30 kph; CPTA-LF 6.5 kph AEB (Day)/V14_T518_R4.txt,14-BZ3X,CPTA,V14_T518_R4.txt,3127,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}}",27.3218002319336,0.862687587738037,30.4302558898926,-10.702129173278832,30.3698921203613,0.1569060813635588,17.97463858127597,26.71606063842769,2.27731949090958,0.07114624505928854,2,51.192393656621626,0.6100127043146367,CPTA,Object 1,True,803,8.94265129630114,0.345012307167053,0.2458267211914027,0.4236322331320512,0.42363197419469845,0.004292293398968556,0.007991137391978464,0.008458807922832224,26.9718002319336,27.0718002319336,27.171800231933602,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/26-CPTA-RF [O.6.1.11]/27-CPTA-RF 6.5 kph AEB (Day)/521-VUT 10 kph; CPTA-RF 6.5 kph AEB (Day)/V14_T521_R1.txt,14-BZ3X,CPTA,V14_T521_R1.txt,4852,384,True,True,robot_channel_active,,False,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0145734995603561, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}}",46.8334007263184,9999.0,9.694504737854,-1.083742272853851,5.382164478301999,0.00506464799400419,0.6147642582654955,1.5157775878905966,0.0,0.0,2,2.409569983705303,,,Head tracker,False,,,,,,,,,,46.4834007263184,46.5834007263184,46.6834007263184,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
