run,rel_dist_at_onset_m,min_rel_dist_m,min_rel_dist_rel_s,first_contact_rel_s,speed_at_first_contact_kph,outcome
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R10.txt,478.817,442.901,2.79,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R11.txt,-544.072,-563.015,4.74,-0.38,56.0,passed_or_swept
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R12.txt,449.327,416.68,2.92,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R13.txt,63.357,37.078,4.79,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R14.txt,623.303,598.279,4.76,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R15.txt,308.419,283.068,4.74,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R16.txt,-399.198,-424.541,4.73,-0.36,56.0,passed_or_swept
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R17.txt,-570.554,-598.975,2.81,-0.35,56.0,passed_or_swept
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R18.txt,583.745,558.426,4.75,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R19.txt,305.424,280.812,4.76,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R2.txt,467.455,444.209,4.72,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R20.txt,-401.049,-426.654,4.74,-0.37,56.0,passed_or_swept
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R21.txt,-699.118,-724.267,4.78,-0.35,56.0,passed_or_swept
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R22.txt,600.744,574.787,4.75,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R23.txt,-388.946,-416.324,4.77,-0.38,56.0,passed_or_swept
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R24.txt,265.655,241.855,4.73,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R25.txt,-359.827,-385.984,4.73,-0.36,56.0,passed_or_swept
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R26.txt,-622.462,-647.583,4.7,-0.38,56.0,passed_or_swept
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R27.txt,616.54,590.483,4.73,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R28.txt,365.05,340.154,4.74,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R29.txt,149.162,124.439,4.73,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R3.txt,-529.873,-554.233,3.02,-0.38,56.0,passed_or_swept
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R30.txt,-326.066,-351.609,4.75,-0.36,56.0,passed_or_swept
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R31.txt,-580.685,-606.259,4.76,-0.37,56.0,passed_or_swept
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R32.txt,577.673,550.861,4.76,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R4.txt,-664.857,-692.67,2.75,-0.35,56.0,passed_or_swept
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R5.txt,566.388,538.736,4.74,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R6.txt,-599.238,-622.347,3.06,-0.4,56.0,passed_or_swept
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R7.txt,463.366,431.973,2.8,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R8.txt,472.823,436.62,2.73,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R9.txt,-531.227,-546.396,3.05,-0.36,56.0,passed_or_swept
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/21-Brake characterisation (3 @ 80 kph) [A.3.1]/V13_T21_R1.txt,570.176,506.638,4.99,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/21-Brake characterisation (3 @ 80 kph) [A.3.1]/V13_T21_R2.txt,163.084,98.149,4.99,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/21-Brake characterisation (3 @ 80 kph) [A.3.1]/V13_T21_R3.txt,312.553,247.821,4.99,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/21-Brake characterisation (3 @ 80 kph) [A.3.1]/V13_T21_R4.txt,-441.603,-507.201,4.99,-0.83,80.0,passed_or_swept
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/21-Brake characterisation (3 @ 80 kph) [A.3.1]/V13_T21_R5.txt,526.14,461.728,4.99,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/21-Brake characterisation (3 @ 80 kph) [A.3.1]/V13_T21_R6.txt,-443.771,-509.871,4.99,-0.78,80.0,passed_or_swept
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/22-Brake force confirmation (3 @ 80.5 kph) [A.3.2]/V13_T22_R1.txt,222.784,165.946,4.62,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/22-Brake force confirmation (3 @ 80.5 kph) [A.3.2]/V13_T22_R10.txt,-59.55,-121.106,4.99,-0.24,80.47,passed_or_swept
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/22-Brake force confirmation (3 @ 80.5 kph) [A.3.2]/V13_T22_R2.txt,135.044,79.41,4.44,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/22-Brake force confirmation (3 @ 80.5 kph) [A.3.2]/V13_T22_R3.txt,-529.136,-583.136,4.36,-0.15,85.31,passed_or_swept
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/22-Brake force confirmation (3 @ 80.5 kph) [A.3.2]/V13_T22_R4.txt,-31.211,-82.633,4.39,-0.19,80.61,passed_or_swept
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/22-Brake force confirmation (3 @ 80.5 kph) [A.3.2]/V13_T22_R5.txt,79.519,31.063,4.2,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/22-Brake force confirmation (3 @ 80.5 kph) [A.3.2]/V13_T22_R6.txt,39.335,-8.62,4.18,2.45,35.36,passed_or_swept
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/22-Brake force confirmation (3 @ 80.5 kph) [A.3.2]/V13_T22_R7.txt,-9.035,-72.3,4.99,-0.24,80.49,passed_or_swept
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/22-Brake force confirmation (3 @ 80.5 kph) [A.3.2]/V13_T22_R8.txt,45.259,-16.443,4.99,2.68,41.05,passed_or_swept
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/6-Brake Input Characterisation [A.3]/22-Brake force confirmation (3 @ 80.5 kph) [A.3.2]/V13_T22_R9.txt,-1.26,-62.713,4.99,-0.05,80.36,passed_or_swept
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/7-CCRs [8.2.3]/265-FCW CCRs 50 kph +50 %/V13_T265_R1.txt,191.173,163.715,3.97,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/7-CCRs [8.2.3]/265-FCW CCRs 50 kph +50 %/V13_T265_R2.txt,23.717,0.336,2.69,,,near_contact_0_5
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/7-CCRs [8.2.3]/269-FCW CCRs 60 kph -50 %/V13_T269_R1.txt,22.579,4.526,1.91,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/7-CCRs [8.2.3]/273-FCW CCRs 70 kph +50 %/V13_T273_R1.txt,31.143,-0.228,2.7,2.48,7.75,contact_and_stopped
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/7-CCRs [8.2.3]/277-FCW CCRs 80 kph -50 %/V13_T277_R1.txt,36.824,0.03,2.83,,,near_contact_0_5
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/7-CCRs [8.2.3]/277-FCW CCRs 80 kph -50 %/V13_T277_R2.txt,36.177,1.133,2.7,,,clear
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/5-FCW/7-CCRs [8.2.3]/277-FCW CCRs 80 kph -50 %/V13_T277_R3.txt,29.189,2.412,2.3,,,clear
13-xiaopengG9/8-Euro NCAP AEB VRU 2020 Group (VUT)/13-Pedestrian Longitudinal Scenarios/16-[FCW] CPLA-25 5 kph (Day) [7.2.7]/566-VUT 60 kph; CPLA-25 5 kph (Day)/V13_T566_R2.txt,18.126,-6.207,1.68,1.23,55.55,passed_or_swept
13-xiaopengG9/8-Euro NCAP AEB VRU 2020 Group (VUT)/13-Pedestrian Longitudinal Scenarios/16-[FCW] CPLA-25 5 kph (Day) [7.2.7]/578-VUT 80 kph; CPLA-25 5 kph (Day)/V13_T578_R2.txt,-27.352,-44.146,1.8,-1.4,80.26,passed_or_swept
13-xiaopengG9/8-Euro NCAP AEB VRU 2020 Group (VUT)/13-Pedestrian Longitudinal Scenarios/16-[FCW] CPLA-25 5 kph (Day) [7.2.7]/578-VUT 80 kph; CPLA-25 5 kph (Day)/V13_T578_R3.txt,20.359,-14.508,1.82,1.03,73.73,passed_or_swept
13-xiaopengG9/8-Euro NCAP AEB VRU 2020 Group (VUT)/13-Pedestrian Longitudinal Scenarios/16-[FCW] CPLA-25 5 kph (Day) [7.2.7]/578-VUT 80 kph; CPLA-25 5 kph (Day)/V13_T578_R4.txt,17.877,-16.299,1.86,0.9,72.66,passed_or_swept
13-xiaopengG9/8-Euro NCAP AEB VRU 2020 Group (VUT)/28-Bicyclist Farside Scenarios/29-CBFA-50 20 kph (Day) [7.2.12]/688-VUT 60 kph; CBFA-50 20 kph (Day)/V13_T688_R1.txt,59.744,37.199,1.47,,,clear
13-xiaopengG9/8-Euro NCAP AEB VRU 2020 Group (VUT)/28-Bicyclist Farside Scenarios/29-CBFA-50 20 kph (Day) [7.2.12]/688-VUT 60 kph; CBFA-50 20 kph (Day)/V13_T688_R3.txt,-5.636,-25.258,2.04,-0.4,50.81,passed_or_swept
13-xiaopengG9/8-Euro NCAP AEB VRU 2020 Group (VUT)/33-Bicyclist Longitudinal Scenarios/34-CBLA-50 15kph (Day) [7.2.13]/766-VUT 40 kph; CBLA-50 15 kph (Day)/V13_T766_R1.txt,-5.158,-6.627,0.7,-1.42,29.24,passed_or_swept
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/17-CPNCO [O.6.1.7]/18-CPNCO-25 5 kph AEB (Day)/494-VUT 60 kph; CPNCO-25 5 kph AEB (Day)/V14_T494_R1.txt,11.778,-4.717,1.93,0.89,32.52,passed_or_swept
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/503-VUT 10 kph; CPTA-LN 5 kph AEB (Day)/V14_T503_R1.txt,73.141,71.467,0.99,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/503-VUT 10 kph; CPTA-LN 5 kph AEB (Day)/V14_T503_R2.txt,86.329,77.724,2.98,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/503-VUT 10 kph; CPTA-LN 5 kph AEB (Day)/V14_T503_R3.txt,85.328,77.503,2.84,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/506-VUT 20 kph; CPTA-LN 5 kph AEB (Day)/V14_T506_R1.txt,151.283,146.174,2.19,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/509-VUT 30 kph; CPTA-LN 5 kph AEB (Day)/V14_T509_R1.txt,227.782,223.304,2.43,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/512-VUT 10 kph; CPTA-LF 6.5 kph AEB (Day)/V14_T512_R1.txt,80.269,71.67,2.89,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/512-VUT 10 kph; CPTA-LF 6.5 kph AEB (Day)/V14_T512_R3.txt,72.648,67.533,2.08,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/512-VUT 10 kph; CPTA-LF 6.5 kph AEB (Day)/V14_T512_R4.txt,70.615,66.955,1.76,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/515-VUT 20 kph; CPTA-LF 6.5 kph AEB (Day)/V14_T515_R1.txt,155.949,147.396,2.85,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/518-VUT 30 kph; CPTA-LF 6.5 kph AEB (Day)/V14_T518_R1.txt,-9.25,-20.947,1.58,-1.01,30.75,passed_or_swept
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/26-CPTA-RF [O.6.1.11]/27-CPTA-RF 6.5 kph AEB (Day)/521-VUT 10 kph; CPTA-RF 6.5 kph AEB (Day)/V14_T521_R1.txt,-23.188,-26.366,1.68,-2.0,10.23,passed_or_swept
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/26-CPTA-RF [O.6.1.11]/27-CPTA-RF 6.5 kph AEB (Day)/524-VUT 20 kph; CPTA-RF 6.5 kph AEB (Day)/V14_T524_R1.txt,-31.659,-38.471,1.81,-2.0,20.48,passed_or_swept
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/1804-VUT 5 kph; FCTB-50 20 kph AEB (Day)-ENCAP/V14_T1804_R1.txt,43.843,33.037,1.61,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/1804-VUT 5 kph; FCTB-50 20 kph AEB (Day)-ENCAP/V14_T1804_R2.txt,61.7,51.585,1.57,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/1804-VUT 5 kph; FCTB-50 20 kph AEB (Day)-ENCAP/V14_T1804_R3.txt,68.503,62.137,1.61,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/1804-VUT 5 kph; FCTB-50 20 kph AEB (Day)-ENCAP/V14_T1804_R4.txt,0.401,-2.264,1.86,0.21,4.28,contact_and_stopped
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/560-VUT 20 kph; CSTA-LN 20 kph AEB (Day)/V14_T560_R1.txt,-30.122,-36.022,1.48,-2.0,20.18,passed_or_swept
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/563-VUT 30 kph; CSTA-LN 20 kph AEB (Day)/V14_T563_R1.txt,-50.415,-59.684,1.64,-2.0,30.45,passed_or_swept
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/569-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/V14_T569_R4.txt,-0.128,-2.383,0.57,-2.0,20.52,contact_and_stopped
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 20 kph/133-VUT 10 kph; CCFT 20 kph AEB/V14_T133_R1.txt,80.395,71.711,2.98,,,clear
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 20 kph/133-VUT 10 kph; CCFT 20 kph AEB/V14_T133_R4.txt,114.531,108.643,2.26,,,clear
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 20 kph/133-VUT 10 kph; CCFT 20 kph AEB/V14_T133_R5.txt,112.529,108.607,1.75,,,clear
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 20 kph/133-VUT 10 kph; CCFT 20 kph AEB/V14_T133_R6.txt,112.12,108.473,1.64,,,clear
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 20 kph/401-VUT 15 kph; CCFtap 30 kph AEB/V14_T401_R1.txt,88.42,79.61,3.02,,,clear
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/42-GVT 40 kph/136-VUT 20 kph; CCFT 40 kph AEB/V14_T136_R1.txt,150.251,141.419,2.99,,,clear
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/43-GVT 50 kph/139-VUT 30 kph; CCFT 50 kph AEB/V14_T139_R1.txt,230.869,223.764,2.6,,,clear
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/43-GVT 50 kph/139-VUT 30 kph; CCFT 50 kph AEB/V14_T139_R2.txt,340.487,340.232,0.41,,,clear
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/43-GVT 50 kph/139-VUT 30 kph; CCFT 50 kph AEB/V14_T139_R3.txt,342.12,340.72,1.03,,,clear
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/26-CPTA-RF [O.6.1.11]/27-CPTA-RF 6.5 kph AEB (Day)/5216-VUT 20 kph; CPTA-RF 6.5 kph AEB (Day)/V15_T5216_R3.txt,0.636,-1.96,0.7,0.1,19.68,contact_and_stopped
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/5219-VUT 20 kph; CBLA-25 15 kph AEB (Day)/V15_T5219_R1.txt,1.479,1.269,0.24,,,clear
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/5222-VUT 40 kph; CBLA-25 15 kph AEB (Day)/V15_T5222_R1.txt,9.977,1.459,1.59,,,clear
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/5252-VUT 20 kph; CSTA-LN 20 kph AEB (Day)/V15_T5252_R1.txt,44.72,32.782,-2.0,,,clear
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/5255-VUT 30 kph; CSTA-LN 20 kph AEB (Day)/V15_T5255_R1.txt,13.321,-12.646,-2.0,-2.0,30.43,passed_or_swept
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/5258-VUT 10 kph; CSTA-RN 20 kph AEB (Day)/V15_T5258_R1.txt,-1.586,-5.623,-2.0,-2.0,10.54,passed_or_swept
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/5261-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/V15_T5261_R2.txt,-2.891,-7.774,1.48,-2.0,20.51,passed_or_swept
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/5261-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/V15_T5261_R4.txt,-1.241,-9.619,-2.0,-2.0,21.28,passed_or_swept
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/5261-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/V15_T5261_R5.txt,-0.509,-0.603,-0.45,-2.0,20.52,contact_and_stopped
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/5261-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/V15_T5261_R6.txt,-0.256,-14.637,-2.0,-2.0,21.86,passed_or_swept
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/5261-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/V15_T5261_R7.txt,-16.649,-30.35,1.55,-2.0,23.07,passed_or_swept
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/5261-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/V15_T5261_R9.txt,-27.047,-27.205,-0.24,-2.0,21.58,passed_or_swept
8-huajingS/5-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/19-GVT 30 kph/106-VUT 40 kph; CCScp Farside GVT 30 kph AEB/V8_T106_R1.txt,10.769,2.32,3.79,,,clear
8-huajingS/5-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/19-GVT 30 kph/106-VUT 40 kph; CCScp Farside GVT 30 kph AEB/V8_T106_R2.txt,10.462,-1.053,3.65,2.57,5.19,contact_and_stopped
