run,vehicle,scenario,sha256,signature,onset_s,onset_speed_kph,travel_win_mm,force_min_win,force_max_win,cmd_abs_max_win,tension,screen_flag_noisy,operator_label
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/530-VUT 40 kph; CBLA-25 15 kph AEB (Day)/V14_T530_R2.txt,14-BZ3X,CBLA,72a1ec0786bf624787ed5655db358c02f09af9daef53ededbb8b4af760f8f449,aeb_pedal_dragged,20.87,40.47,16.575,-38.6,-15.17,0.0,1,,
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/530-VUT 40 kph; CBLA-25 15 kph AEB (Day)/V14_T530_R3.txt,14-BZ3X,CBLA,baadaabbd9421d59adf1efadcddebdbd2b5f32bba26babc91f6dc1f28d9a583b,aeb_pedal_dragged,21.1,40.39,16.037,-46.72,-11.58,0.0,1,,
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/585-VUT 45 kph; CBLA-25 15 kph AEB (Day)-ciasi/V14_T585_R1.txt,14-BZ3X,CBLA,eaa47cbabb7074d313b31ae0e80c93825723640c669819bbe48cfae7483ed9b0,aeb_pedal_dragged,22.8,45.4,16.879,-20.35,8.22,0.0,1,,
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/585-VUT 45 kph; CBLA-25 15 kph AEB (Day)-ciasi/V14_T585_R2.txt,14-BZ3X,CBLA,43451915028df032d4388ceef5b9d6d99838dab03dcd377cc3a3c25d3681175d,aeb_pedal_dragged,23.9,45.4,16.349,-16.13,9.12,0.0,1,,
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/585-VUT 45 kph; CBLA-25 15 kph AEB (Day)-ciasi/V14_T585_R3.txt,14-BZ3X,CBLA,106e531db5706ce181a0ff1ffc249c90fdd65c2fe4cd9deb16539480dd7ec82c,aeb_pedal_dragged,22.69,45.4,19.07,-22.39,21.11,0.0,1,,
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/588-VUT 65 kph; CBLA-25 15 kph AEB (Day)-ciasi/V14_T588_R1.txt,14-BZ3X,CBLA,3adc20ffe8c5e0399fd0ef3fd038964e493f5fed2591cd41651e8de4c5b0881c,aeb_pedal_dragged,22.27,65.42,19.066,-15.06,19.84,0.0,1,,
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/588-VUT 65 kph; CBLA-25 15 kph AEB (Day)-ciasi/V14_T588_R2.txt,14-BZ3X,CBLA,b274544237eecf34f81ea66d9a0b5895bbf4e4109a1d99d121f229f5dd7da46c,aeb_pedal_dragged,22.29,65.33,22.271,-20.61,14.83,0.0,1,,
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/588-VUT 65 kph; CBLA-25 15 kph AEB (Day)-ciasi/V14_T588_R3.txt,14-BZ3X,CBLA,bb75cb55275c78ab1584150bb126b510eac66ea5563b1240e912f72c9fc85b10,aeb_pedal_dragged,22.25,65.35,18.248,-18.43,9.33,0.0,1,,
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/557-VUT 10 kph; CSTA-LN 20 kph AEB (Day)/V14_T557_R2.txt,14-BZ3X,AEB,34ed4d16815caf62b29fe6df021f715df7feebca38d5659d0890142cd71f9447,aeb_pedal_dragged,27.27,10.46,18.923,-0.01,0.0,0.0,0,,
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/557-VUT 10 kph; CSTA-LN 20 kph AEB (Day)/V14_T557_R3.txt,14-BZ3X,AEB,9b0b54847dc409e344b8807cf6570794c6355d02a3ce190876dfb3057237694b,aeb_pedal_dragged,29.87,9.99,18.945,-0.01,0.0,0.0,0,,
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/557-VUT 10 kph; CSTA-LN 20 kph AEB (Day)/V14_T557_R4.txt,14-BZ3X,AEB,c6babe807d8fc9ed88dc3cdf2f9cb2ecf5df5175fdf3f1b37533e06040cfc70e,aeb_pedal_dragged,38.18,10.39,10.071,-0.01,0.01,0.0,0,,
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/560-VUT 20 kph; CSTA-LN 20 kph AEB (Day)/V14_T560_R2.txt,14-BZ3X,AEB,5ba2be61113b60e5238a794c4b44342175f548c4a7484419e2cc88bd3d67e646,aeb_pedal_dragged,29.32,20.56,15.8,-0.01,0.01,0.0,0,,
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/560-VUT 20 kph; CSTA-LN 20 kph AEB (Day)/V14_T560_R3.txt,14-BZ3X,AEB,cd74d498673da86d5a9801423c93cd2ce18e42a6b8f08cf6feb916ed124c7d46,aeb_pedal_dragged,29.15,20.61,12.849,-0.0,0.0,0.0,0,,
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/560-VUT 20 kph; CSTA-LN 20 kph AEB (Day)/V14_T560_R4.txt,14-BZ3X,AEB,78f458c1509071d156cd919c9891e7703a711fddd1e45a56bb92954e9688e75e,aeb_pedal_dragged,28.7,20.6,15.804,-0.01,0.0,0.0,0,,
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/563-VUT 30 kph; CSTA-LN 20 kph AEB (Day)/V14_T563_R2.txt,14-BZ3X,AEB,75cd6a36a074cf8119c64d28220b1f716ff5af4f864d297ba39d4d17267f27c5,aeb_pedal_dragged,23.41,30.78,18.647,-0.01,0.01,0.0,0,,
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/563-VUT 30 kph; CSTA-LN 20 kph AEB (Day)/V14_T563_R3.txt,14-BZ3X,AEB,824128648013a7124c7db3d834bde489c885d1d95c2ab25debbf624df182bf43,aeb_pedal_dragged,25.31,30.97,19.094,-0.01,0.01,0.0,0,,
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/563-VUT 30 kph; CSTA-LN 20 kph AEB (Day)/V14_T563_R4.txt,14-BZ3X,AEB,1c25ed3d2c70f30246b52235c6e95ea8d4b5316dd5c7448d9b130d9291b8e3fb,aeb_pedal_dragged,23.15,30.94,18.652,-0.01,0.01,0.0,0,,
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/572-VUT 15 kph; CSFtap-50 20 kph AEB (Day)/V14_T572_R2.txt,14-BZ3X,AEB,3f75e9315e494912a095ec8ae3fbc0169475a910bb25297c3402b90e8ce3fa29,aeb_pedal_dragged,29.7,15.78,11.26,-0.01,0.01,0.0,0,,
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/572-VUT 15 kph; CSFtap-50 20 kph AEB (Day)/V14_T572_R3.txt,14-BZ3X,AEB,b57a1cea92c6b5422dae37879a87eef2fc1fffe3bdb720e836b204672d983dcb,aeb_pedal_dragged,30.02,15.69,11.279,-0.0,0.01,0.0,0,,
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/572-VUT 15 kph; CSFtap-50 20 kph AEB (Day)/V14_T572_R4.txt,14-BZ3X,AEB,5200b4ea0cb23b13f3c40c59e0873c2671835cff6f3aec1d8922cc3cae8982d9,aeb_pedal_dragged,31.0,15.94,11.281,-0.01,0.01,0.0,0,,
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/566-VUT 10 kph; CSTA-RN 20 kph AEB (Day)/V14_T566_R2.txt,14-BZ3X,AEB,7aeb87b333e44c57c596dae801377bcbc52e17d677390dcd7d9c4e475d3ee93c,aeb_pedal_dragged,23.66,10.66,9.53,-0.0,0.01,0.0,0,,
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/566-VUT 10 kph; CSTA-RN 20 kph AEB (Day)/V14_T566_R3.txt,14-BZ3X,AEB,78952e45db7a6e4c78b41bb4a7a46115e78c03387adb9c2bc59624b262a518a7,aeb_pedal_dragged,23.82,10.6,12.562,-0.0,0.01,0.0,0,,
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/566-VUT 10 kph; CSTA-RN 20 kph AEB (Day)/V14_T566_R4.txt,14-BZ3X,AEB,24e04618acc0a3c4f1193ee86b4e35dbbaa01efcab4328f2ee38399397661d99,aeb_pedal_dragged,23.58,10.59,12.471,-0.01,0.01,0.0,0,,
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/569-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/V14_T569_R2.txt,14-BZ3X,AEB,3e83aa03b9e8c7b1e551d0babdc170884b219b5f24b4038083ec8c731b86caf9,aeb_pedal_dragged,23.44,20.6,12.993,-25.32,6.62,0.0,1,,
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/569-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/V14_T569_R3.txt,14-BZ3X,AEB,0dadaeede20c81ff4ff6d180428ec9ce4bef0a6f345631135c895fb7118b5f5f,aeb_pedal_dragged,23.31,20.55,13.004,-26.45,21.15,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/105-VUT 30 kph; CCScp Farside GVT 20 kph AEB/V14_T105_R1.txt,14-BZ3X,SCP,e34ed4864f55006a2fca7a7ea3570d30a7d82b7a67355055eccabe5a66c41151,aeb_pedal_dragged,19.49,30.4,17.111,-12.37,23.11,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/105-VUT 30 kph; CCScp Farside GVT 20 kph AEB/V14_T105_R2.txt,14-BZ3X,SCP,156d33e33df48559d67480a7c6e539340b47c0df12841571b0c48b0e9af8744a,aeb_pedal_dragged,20.15,30.41,17.832,-11.34,21.58,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/105-VUT 30 kph; CCScp Farside GVT 20 kph AEB/V14_T105_R3.txt,14-BZ3X,SCP,c2bd3537f8b9919a87d3ec38875bf717b80f6b8c7ea17bd36c52b4e96c1142ed,aeb_pedal_dragged,17.52,30.44,16.992,-16.66,8.05,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/105-VUT 30 kph; CCScp Farside GVT 20 kph AEB/V14_T105_R4.txt,14-BZ3X,SCP,b5cebf0770b24568a1e2e157a135e5f0b088558869b4a6f807ac4e0a30fb16a7,aeb_pedal_dragged,17.82,30.31,17.241,-19.3,22.63,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/1788-VUT 30 kph; CCScp Farside GVT 20 kph AEB/V14_T1788_R1.txt,14-BZ3X,SCP,bfa7accbb52c3fd547f3a79883e6310bc249f3bb901183373cc86673e3f177e9,aeb_pedal_dragged,21.45,20.43,16.015,-14.41,9.33,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/1788-VUT 30 kph; CCScp Farside GVT 20 kph AEB/V14_T1788_R2.txt,14-BZ3X,SCP,8119d68b82d4b1d49011d5b3b14664ac123ac5b098717083d2c987b97f704467,aeb_pedal_dragged,22.41,20.45,15.041,-13.84,14.04,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/1788-VUT 30 kph; CCScp Farside GVT 20 kph AEB/V14_T1788_R3.txt,14-BZ3X,SCP,948340b3dff0ff40ccbcf51b270fe0a563305c0511d77aa87485396c0c0a3247,aeb_pedal_dragged,23.44,20.45,14.84,-20.31,11.04,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/1788-VUT 30 kph; CCScp Farside GVT 20 kph AEB/V14_T1788_R4.txt,14-BZ3X,SCP,b6acc97a011167f4c5f5a07274579f9431728fd4b7f3ef307e7e05099def6988,aeb_pedal_dragged,20.65,20.36,14.505,-16.7,11.62,0.0,1,,none_confirmed
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/1788-VUT 30 kph; CCScp Farside GVT 20 kph AEB/V14_T1788_R5.txt,14-BZ3X,SCP,60e09dab73a8edee61128e542612785af4afec48c9ed6a50b97e190052ca7a48,aeb_pedal_dragged,20.67,20.41,14.634,-15.98,12.5,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/1788-VUT 30 kph; CCScp Farside GVT 20 kph AEB/V14_T1788_R6.txt,14-BZ3X,SCP,662978e7a656bb1ee3b234e17c06a2c548dc6a1d9ec2b5b6fc8ed44efbc4b85b,aeb_pedal_dragged,21.13,20.39,14.421,-14.85,11.61,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/1788-VUT 30 kph; CCScp Farside GVT 20 kph AEB/V14_T1788_R7.txt,14-BZ3X,SCP,312b58779f4cbf2d40176a42747c7ff23450384fcc01a4f1a89d33bfd963354b,aeb_pedal_dragged,21.42,20.41,15.762,-11.26,13.83,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/1788-VUT 30 kph; CCScp Farside GVT 20 kph AEB/V14_T1788_R8.txt,14-BZ3X,SCP,84ede0e1c9531080f8949b3868286e2f12f15fbd47c4fe259522d1be1241d239,aeb_pedal_dragged,23.23,20.43,15.01,-14.16,18.23,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/1788-VUT 30 kph; CCScp Farside GVT 20 kph AEB/V14_T1788_R9.txt,14-BZ3X,SCP,c9a0397fefb05e184841f83636d7c27e70f54ea1c6894acbbae1eb7929c30da2,aeb_pedal_dragged,23.97,20.36,14.836,-16.94,15.88,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/19-GVT 30 kph/108-VUT 40 kph; CCScp Farside GVT 30 kph AEB/V14_T108_R1.txt,14-BZ3X,SCP,dd06601bee0186d0ad2fb7c41ca025a40ff93fdc85d246a00126ae2d74028fc2,aeb_pedal_dragged,19.11,40.28,18.353,-17.19,11.32,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/19-GVT 30 kph/108-VUT 40 kph; CCScp Farside GVT 30 kph AEB/V14_T108_R2.txt,14-BZ3X,SCP,6644d8604eab8b1bff7271b0e528250cd22d31cce238d0978036cbe6621551ce,aeb_pedal_dragged,19.07,40.41,18.7,-17.79,9.06,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/19-GVT 30 kph/108-VUT 40 kph; CCScp Farside GVT 30 kph AEB/V14_T108_R3.txt,14-BZ3X,SCP,9dd04abd63bf974e12e3423a375ebd22a24af04a613b9be63671a0ec68b4208c,aeb_pedal_dragged,19.34,40.45,21.469,-25.19,10.06,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 20 kph/133-VUT 10 kph; CCFT 20 kph AEB/V14_T133_R2.txt,14-BZ3X,CCFT,997eb6a0f63d70c6e09d932504e8f38b3fc18ee47df258dd5f9152ea9ea7232f,aeb_pedal_dragged,37.88,10.59,17.284,-6.41,4.8,0.0,1,,none_confirmed
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 20 kph/133-VUT 10 kph; CCFT 20 kph AEB/V14_T133_R3.txt,14-BZ3X,CCFT,607d98e5f8f1c7ed6d4a20cac98aa1038a53f5e41e6f04cba9a704efe8dbe07b,aeb_pedal_dragged,37.21,10.57,17.31,-10.62,5.0,0.0,1,,none_confirmed
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 20 kph/401-VUT 15 kph; CCFtap 30 kph AEB/V14_T401_R2.txt,14-BZ3X,CCFT,0bbe4529760c0dd91a3653b1a8b646f54a53f353619a69201272389e26baf11b,aeb_pedal_dragged,42.76,14.95,17.726,-20.21,11.55,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 20 kph/401-VUT 15 kph; CCFtap 30 kph AEB/V14_T401_R3.txt,14-BZ3X,CCFT,4486bd2820023cd3264099b776ec374df99b4cdc0381875ce067620acaa0255f,aeb_pedal_dragged,42.43,14.89,18.794,-23.48,17.59,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 20 kph/401-VUT 15 kph; CCFtap 30 kph AEB/V14_T401_R4.txt,14-BZ3X,CCFT,82a91b86d936e937d9c9d63124e4bb045e904b44f5ebce77d0a8b5d98f074932,aeb_pedal_dragged,43.23,14.92,18.77,-16.48,10.82,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/42-GVT 40 kph/136-VUT 20 kph; CCFT 40 kph AEB/V14_T136_R2.txt,14-BZ3X,CCFT,e903fb7d46a0e0541f1799acd70219a6eba6d71759e2805a713b9c24d4663eda,aeb_pedal_dragged,38.68,20.2,22.324,-14.25,17.68,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/42-GVT 40 kph/136-VUT 20 kph; CCFT 40 kph AEB/V14_T136_R3.txt,14-BZ3X,CCFT,9ab3b9815f1f7ca9944b2ffac8c61a22608cea78254fd1c888bb31144efe12b5,aeb_pedal_dragged,43.15,20.57,23.323,-12.09,13.85,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/42-GVT 40 kph/136-VUT 20 kph; CCFT 40 kph AEB/V14_T136_R4.txt,14-BZ3X,CCFT,b2eb7158813e90434c51e0c61c7d32f2bd53e3eb8ab8c4367f588fdc994fb151,aeb_pedal_dragged,39.28,20.74,21.142,-18.98,11.17,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/43-GVT 50 kph/139-VUT 30 kph; CCFT 50 kph AEB/V14_T139_R4.txt,14-BZ3X,CCFT,1d357dfd4986e9e5d759685d23c1974ed25757ff30ec1775b42ec5bcf4f360b2,aeb_pedal_dragged,41.49,30.65,20.783,-20.79,21.65,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/43-GVT 50 kph/139-VUT 30 kph; CCFT 50 kph AEB/V14_T139_R5.txt,14-BZ3X,CCFT,2e2ce924723aa6d59ee41b5a72c15d0dc5a22060022e7a8b6b17cfeb02149a4a,aeb_pedal_dragged,40.35,30.45,27.167,-18.38,14.47,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/43-GVT 50 kph/139-VUT 30 kph; CCFT 50 kph AEB/V14_T139_R6.txt,14-BZ3X,CCFT,f64f08f7280f26ba90e8b94b159ee5b0fcc92231fb11adf0961e3db1360804ca,aeb_pedal_dragged,40.26,30.44,28.315,-20.06,14.08,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB/11-CCRs/56-VUT 20 kph; CCRs -50 % AEB/V14_T56_R1.txt,14-BZ3X,CCRS,35fb5df3df23cb95234d3de51301c9f025625a5c0338e4eb63ab93ea75848a50,aeb_pedal_dragged,24.79,20.48,14.429,-24.91,14.14,0.0,1,,none_confirmed
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB/11-CCRs/56-VUT 20 kph; CCRs -50 % AEB/V14_T56_R2.txt,14-BZ3X,CCRS,033633ab282ea714ede9be3d7f706837d6170a3d5b16f95b9e91aa2ef900918a,aeb_pedal_dragged,25.16,20.48,18.147,-26.51,7.4,0.0,1,,none_confirmed
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB/11-CCRs/56-VUT 20 kph; CCRs -50 % AEB/V14_T56_R3.txt,14-BZ3X,CCRS,b926621fbf063d0f1cca4aa4737d65c3db4cc2558376b2bea5a49aa01d819cf9,aeb_pedal_dragged,26.96,20.49,15.507,-27.43,7.31,0.0,1,,none_confirmed
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB/11-CCRs/59-VUT 30 kph; CCRs 50 % AEB/V14_T59_R1.txt,14-BZ3X,CCRS,bf95cdba5b35c4ae4f4b7df0542c7ccc97c7e9c4405f0091ca2c75ca84df458c,aeb_pedal_dragged,21.42,30.44,22.472,-20.46,7.27,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB/11-CCRs/59-VUT 30 kph; CCRs 50 % AEB/V14_T59_R2.txt,14-BZ3X,CCRS,ae5611a4313a67b5c3556e5a1473a9ea45bc0f685c0feaaedbef4a150cbf24cd,aeb_pedal_dragged,20.03,30.35,19.962,-26.38,8.86,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB/11-CCRs/59-VUT 30 kph; CCRs 50 % AEB/V14_T59_R3.txt,14-BZ3X,CCRS,48398729920843e1a940538b2ab07f8cec7d7d200350c00c351bbdb4f10eb194,aeb_pedal_dragged,20.24,30.45,19.077,-34.03,-0.42,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB/11-CCRs/62-VUT 40 kph; CCRs -50 % AEB/V14_T62_R1.txt,14-BZ3X,CCRS,7ebd01a5d87915039b86aad266f6afff8b2b46a82521c6a6695be30a5f3b10cc,aeb_pedal_dragged,23.7,40.45,23.176,-36.16,-6.7,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB/11-CCRs/62-VUT 40 kph; CCRs -50 % AEB/V14_T62_R2.txt,14-BZ3X,CCRS,4fd177b904f6c22bbe85f94b1a8cfc51dcfa5ff975fa8a11af2b2004307a806b,aeb_pedal_dragged,22.27,40.34,20.564,-37.96,-2.6,0.0,1,,
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB/11-CCRs/62-VUT 40 kph; CCRs -50 % AEB/V14_T62_R3.txt,14-BZ3X,CCRS,6202cd43b5ece3acbdd0c2778c3c71f4c3a43ca4aea89bd0ad24bb632d673010,aeb_pedal_dragged,23.71,40.27,19.876,-36.82,-7.48,0.0,1,,
14-BZ3X/7-C-NCAP ADAS 2024 (VUT)-CIASI/9-CCR [L.6.1]/10-AEB/11-CCRs/239-VUT 50 kph; CCRs -50 % AEB/V14_T239_R1.txt,14-BZ3X,CCRS,f2c5afce3658b9c5867f744ce9cc89bb189821569d29e24890a382541e6b51ef,aeb_pedal_dragged,23.02,50.47,23.006,-24.33,8.99,0.0,1,,
14-BZ3X/7-C-NCAP ADAS 2024 (VUT)-CIASI/9-CCR [L.6.1]/10-AEB/11-CCRs/239-VUT 50 kph; CCRs -50 % AEB/V14_T239_R2.txt,14-BZ3X,CCRS,1278d97e27f541a16a9d9acec107a0b6f58ce0a8d8796c371681fc84847c19e0,aeb_pedal_dragged,23.67,50.38,25.844,-21.68,11.71,0.0,1,,
14-BZ3X/7-C-NCAP ADAS 2024 (VUT)-CIASI/9-CCR [L.6.1]/10-AEB/11-CCRs/239-VUT 50 kph; CCRs -50 % AEB/V14_T239_R3.txt,14-BZ3X,CCRS,3ae4f6f4837f9002f477329c5e37979da8894a069072e461a3f548cf79b296e9,aeb_pedal_dragged,23.45,50.35,22.473,-25.22,9.49,0.0,1,,
14-BZ3X/7-C-NCAP ADAS 2024 (VUT)-CIASI/9-CCR [L.6.1]/10-AEB/11-CCRs/242-VUT 30 kph; CCRs 50 % AEB/V14_T242_R1.txt,14-BZ3X,CCRS,aaa6fcdb6e3d8dcfe309d7d064041421197488ce2f5dbf932e1c9aff686ea921,aeb_pedal_dragged,23.78,30.4,18.86,-16.89,11.01,0.0,1,,
14-BZ3X/7-C-NCAP ADAS 2024 (VUT)-CIASI/9-CCR [L.6.1]/10-AEB/11-CCRs/242-VUT 30 kph; CCRs 50 % AEB/V14_T242_R2.txt,14-BZ3X,CCRS,d76bf2c0a6f6e4acb68b25dbf704aff548fa1a6896d6e01c8cb811345820570d,aeb_pedal_dragged,23.02,30.36,21.696,-19.16,10.28,0.0,1,,
14-BZ3X/7-C-NCAP ADAS 2024 (VUT)-CIASI/9-CCR [L.6.1]/10-AEB/11-CCRs/242-VUT 30 kph; CCRs 50 % AEB/V14_T242_R3.txt,14-BZ3X,CCRS,f06e66f96d3ea007074db9b132e2c43f6bf31d9ae6c344c7cead8ee023192f94,aeb_pedal_dragged,21.85,30.36,21.719,-19.73,12.63,0.0,1,,
14-BZ3X/7-C-NCAP ADAS 2024 (VUT)-CIASI/9-CCR [L.6.1]/10-AEB/11-CCRs/245-VUT 40 kph; CCRs -50 % AEB/V14_T245_R1.txt,14-BZ3X,CCRS,cdb87e4adab5a30ff91b62b82f1d49ffe5c871adcc2a68656d04c30c14e29ca6,aeb_pedal_dragged,23.67,40.31,23.281,-25.84,11.46,0.0,1,,
